  **** HLS Build v2024.2 5238294
INFO: [HLS 200-2005] Using work_dir /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/MPPI_Float 
INFO: [HLS 200-1505] Using default flow_target 'vivado'
Resolution: For help on HLS 200-1505 see docs.xilinx.com/access/sources/dita/topic?Doc_Version=2024.2%20English&url=ug1448-hls-guidance&resourceid=200-1505.html
INFO: [HLS 200-1465] Applying ini 'syn.file=gaussian_noise_gen.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(9)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/gaussian_noise_gen.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=globals.hpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(10)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/globals.hpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=datatypes.hpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(11)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/datatypes.hpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=compute_weight.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(12)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/compute_weight.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=globals.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(13)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/globals.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=helper.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(14)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/helper.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=costs.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(15)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/costs.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=smoothning_filter.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(16)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/smoothning_filter.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=nearest_neighbor.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(17)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/nearest_neighbor.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=ref_path.hpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(18)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/ref_path.hpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=ref_path.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(19)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/ref_path.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=mppi_control.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(20)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/mppi_control.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=dynamics.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(21)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/dynamics.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=clip.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(22)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/clip.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'tb.file=tb.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(8)
INFO: [HLS 200-10] Adding test bench file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/tb.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.top=calc_control_input' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(23)
INFO: [HLS 200-1465] Applying ini 'flow_target=vivado' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(4)
INFO: [HLS 200-1505] Using flow_target 'vivado'
Resolution: For help on HLS 200-1505 see docs.xilinx.com/access/sources/dita/topic?Doc_Version=2024.2%20English&url=ug1448-hls-guidance&resourceid=200-1505.html
INFO: [HLS 200-1465] Applying ini 'part=xczu9eg-ffvb1156-2-e' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(1)
INFO: [HLS 200-1611] Setting target device to 'xczu9eg-ffvb1156-2-e'
INFO: [HLS 200-1465] Applying ini 'clock=5' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(7)
INFO: [SYN 201-201] Setting up clock 'default' with a period of 5ns.
INFO: [HLS 200-1465] Applying ini 'csim.clean=1' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(24)
INFO: [HLS 200-1465] Applying ini 'csim.code_analyzer=0' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(25)
INFO: [HLS 200-1465] Applying ini 'csim.sanitize_address=0' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(26)
INFO: [HLS 200-1465] Applying ini 'csim.sanitize_undefined=0' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(28)
INFO: [HLS 200-1465] Applying ini 'package.output.format=ip_catalog' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(5)
INFO: [HLS 200-1465] Applying ini 'syn.dataflow.default_channel=fifo' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(27)
INFO: [XFORM 203-701] Set the default channel type in dataflow to FIFO.
INFO: [SIM 211-2] *************** CSIM start ***************
INFO: [SIM 211-4] CSIM will launch CLANG as the compiler.
INFO: [HLS 200-2036] Building debug C Simulation binaries
   Compiling ../../../../tb.cpp in debug mode
   Compiling ../../../../clip.cpp in debug mode
   Compiling ../../../../dynamics.cpp in debug mode
   Compiling ../../../../mppi_control.cpp in debug mode
   Compiling ../../../../ref_path.cpp in debug mode
   Compiling ../../../../nearest_neighbor.cpp in debug mode
   Compiling ../../../../smoothning_filter.cpp in debug mode
   Compiling ../../../../costs.cpp in debug mode
   Compiling ../../../../helper.cpp in debug mode
   Compiling ../../../../globals.cpp in debug mode
   Compiling ../../../../compute_weight.cpp in debug mode
   Compiling ../../../../gaussian_noise_gen.cpp in debug mode
   Generating csim.exe
[INFO] Start simulation of pathtracking with MPPI controller
[INFO] delta_t: 0.04[s], sim_steps: 1000[steps], total_sim_time: 40[s]
Time: 0.00[s], x=0.00000[m], y=0.00000[m], yaw=0.00000[rad], v=5.00000[m/s], steer=0.33950[rad], accel=-0.09020[m/s^2]
Time: 26.00[s], x=12.82073[m], y=23.60583[m], yaw=35.53176[rad], v=24.15630[m/s], steer=0.52300[rad], accel=2.00000[m/s^2]
Time: 26.04[s], x=12.27790[m], y=22.80647[m], yaw=35.75460[rad], v=24.23630[m/s], steer=0.52300[rad], accel=2.00000[m/s^2]
Time: 26.08[s], x=11.92397[m], y=21.90394[m], yaw=35.97817[rad], v=24.31630[m/s], steer=0.52300[rad], accel=2.00000[m/s^2]
Time: 26.12[s], x=11.77848[m], y=20.94223[m], yaw=36.20249[rad], v=24.39630[m/s], steer=0.52300[rad], accel=2.00000[m/s^2]
Time: 26.16[s], x=11.85079[m], y=19.96906[m], yaw=36.42754[rad], v=24.47630[m/s], steer=0.52300[rad], accel=2.00000[m/s^2]
Time: 26.20[s], x=12.13940[m], y=19.03351[m], yaw=36.65333[rad], v=24.55630[m/s], steer=0.52300[rad], accel=2.00000[m/s^2]
Time: 26.24[s], x=12.63173[m], y=18.18355[m], yaw=36.87986[rad], v=24.63630[m/s], steer=0.52300[rad], accel=2.00000[m/s^2]
Time: 26.28[s], x=13.30456[m], y=17.46354[m], yaw=37.10712[rad], v=24.71630[m/s], steer=0.00529[rad], accel=2.00000[m/s^2]
Time: 26.32[s], x=14.12497[m], y=16.91186[m], yaw=37.10921[rad], v=24.79630[m/s], steer=-0.04201[rad], accel=2.00000[m/s^2]
Time: 26.36[s], x=14.94920[m], y=16.36011[m], yaw=37.09254[rad], v=24.87630[m/s], steer=0.26979[rad], accel=2.00000[m/s^2]
Time: 26.40[s], x=15.76674[m], y=15.79288[m], yaw=37.20260[rad], v=24.95630[m/s], steer=-0.13261[rad], accel=2.00000[m/s^2]
Time: 26.44[s], x=16.64445[m], y=15.31735[m], yaw=37.14934[rad], v=25.03629[m/s], steer=-0.11082[rad], accel=2.00000[m/s^2]
Time: 26.48[s], x=17.49833[m], y=14.79410[m], yaw=37.10476[rad], v=25.11629[m/s], steer=-0.52300[rad], accel=2.00000[m/s^2]
Time: 26.52[s], x=18.33070[m], y=14.23152[m], yaw=36.87307[rad], v=25.19629[m/s], steer=-0.52300[rad], accel=2.00000[m/s^2]
Time: 26.56[s], x=19.01381[m], y=13.49049[m], yaw=36.64064[rad], v=25.27629[m/s], steer=-0.52300[rad], accel=2.00000[m/s^2]
Time: 26.60[s], x=19.50943[m], y=12.60925[m], yaw=36.40747[rad], v=25.35629[m/s], steer=-0.52300[rad], accel=2.00000[m/s^2]
Time: 26.64[s], x=19.78890[m], y=11.63426[m], yaw=36.17356[rad], v=25.43629[m/s], steer=-0.52300[rad], accel=2.00000[m/s^2]
Time: 26.68[s], x=19.83492[m], y=10.61785[m], yaw=35.93892[rad], v=25.51629[m/s], steer=-0.52300[rad], accel=2.00000[m/s^2]
Time: 26.72[s], x=19.64276[m], y=9.61545[m], yaw=35.70353[rad], v=25.59629[m/s], steer=-0.05473[rad], accel=2.00000[m/s^2]
Time: 26.76[s], x=19.22080[m], y=8.68259[m], yaw=35.68110[rad], v=25.67629[m/s], steer=-0.00494[rad], accel=1.82037[m/s^2]
Time: 26.80[s], x=18.77664[m], y=7.75655[m], yaw=35.67907[rad], v=25.74911[m/s], steer=-0.52300[rad], accel=0.61211[m/s^2]
Time: 26.84[s], x=18.32934[m], y=6.82878[m], yaw=35.44154[rad], v=25.77359[m/s], steer=-0.52300[rad], accel=-1.02842[m/s^2]
Time: 26.88[s], x=17.67567[m], y=6.03156[m], yaw=35.20378[rad], v=25.73246[m/s], steer=-0.52300[rad], accel=-1.79443[m/s^2]
Time: 26.92[s], x=16.85394[m], y=5.41172[m], yaw=34.96640[rad], v=25.66068[m/s], steer=-0.52300[rad], accel=-2.00000[m/s^2]
Time: 26.96[s], x=15.91212[m], y=5.00363[m], yaw=34.72968[rad], v=25.58068[m/s], steer=-0.52300[rad], accel=-2.00000[m/s^2]
Time: 27.00[s], x=14.90402[m], y=4.82833[m], yaw=34.49371[rad], v=25.50068[m/s], steer=-0.52300[rad], accel=-2.00000[m/s^2]
Time: 27.04[s], x=13.88607[m], y=4.89338[m], yaw=34.25846[rad], v=25.42068[m/s], steer=-0.48735[rad], accel=-2.00000[m/s^2]
Time: 27.08[s], x=12.91437[m], y=5.19296[m], yaw=34.04290[rad], v=25.34068[m/s], steer=-0.52300[rad], accel=-2.00000[m/s^2]
Time: 27.12[s], x=12.03203[m], y=5.69186[m], yaw=33.80914[rad], v=25.26068[m/s], steer=-0.52300[rad], accel=-2.00000[m/s^2]
Time: 27.16[s], x=11.29160[m], y=6.37941[m], yaw=33.57611[rad], v=25.18068[m/s], steer=-0.52300[rad], accel=-2.00000[m/s^2]
Time: 27.20[s], x=10.73172[m], y=7.21670[m], yaw=33.34383[rad], v=25.10068[m/s], steer=-0.52300[rad], accel=-2.00000[m/s^2]
Time: 27.24[s], x=10.38076[m], y=8.15738[m], yaw=33.11228[rad], v=25.02068[m/s], steer=-0.52300[rad], accel=-2.00000[m/s^2]
Time: 27.28[s], x=10.25543[m], y=9.15033[m], yaw=32.88147[rad], v=24.94068[m/s], steer=-0.52300[rad], accel=-2.00000[m/s^2]
Time: 27.32[s], x=10.36024[m], y=10.14244[m], yaw=32.65139[rad], v=24.86068[m/s], steer=-0.52300[rad], accel=-2.00000[m/s^2]
Time: 27.36[s], x=10.68749[m], y=11.08148[m], yaw=32.42206[rad], v=24.78068[m/s], steer=-0.52300[rad], accel=-2.00000[m/s^2]
Time: 27.40[s], x=11.21792[m], y=11.91883[m], yaw=32.19346[rad], v=24.70068[m/s], steer=-0.52300[rad], accel=-2.00000[m/s^2]
Time: 27.44[s], x=11.92204[m], y=12.61196[m], yaw=31.96560[rad], v=24.62068[m/s], steer=-0.52300[rad], accel=-2.00000[m/s^2]
Time: 27.48[s], x=12.76180[m], y=13.12644[m], yaw=31.73848[rad], v=24.54068[m/s], steer=-0.52300[rad], accel=-2.00000[m/s^2]
